config,seed,epoch,rho
w/o_gating,45,5,4.301798663068114
w/o_gating,45,6,2.8413406921066433
w/o_gating,45,7,2.330841759193956
w/o_gating,45,8,2.780929995235846
w/o_gating,45,9,2.5774425902155844
w/o_gating,45,10,2.641156043758481
w/o_gating,45,11,3.387698686679821
w/o_gating,45,12,2.6035474312880242
w/o_gating,45,13,2.9763346333545604
w/o_gating,45,14,2.149550450484735
w/o_gating,45,15,1.827759638810126
w/o_gating,45,16,1.8947346342001388
w/o_gating,46,0,3.641549967407832
w/o_gating,46,1,3.066212348197234
w/o_gating,46,2,2.6225401792870078
w/o_gating,46,3,2.6518547547999667
w/o_gating,46,4,1.5043754831750027
w/o_gating,46,5,1.3603594391961584
w/o_gating,46,6,1.9256295665319074
w/o_gating,46,7,1.4343263884911672
w/o_gating,46,8,2.207144325236693
w/o_gating,46,9,1.583293184562126
w/o_gating,46,10,1.2875570890516506
w/o_gating,46,11,1.5997574991561796
w/o_gating,46,12,1.7701526172466022
w/o_gating,46,13,1.9133126519336197
w/o_gating,46,14,1.6474754970035486
w/o_gating,46,15,1.646951945486575
w/o_gating,46,16,1.7161582482811042
w/o_gating,46,17,1.4298445500681192
w/o_gating,46,18,1.480244173227036
w/o_gating,46,19,1.5275577783553183
w/o_gating,46,20,1.0177645978651944
w/o_gating,46,21,1.7095813851691513
w/o_gating,47,0,3.9316184894841237
w/o_gating,47,1,3.163584823980143
w/o_gating,47,2,2.5257267160876866
w/o_gating,47,3,2.545518846951527
w/o_gating,47,4,2.001892537590705
w/o_gating,47,5,2.8288915313393606
w/o_gating,47,6,3.16696092755683
w/o_gating,47,7,2.2412643010120314
w/o_gating,47,8,2.247808199278863
w/o_gating,47,9,1.9806274870970737
w/o_gating,47,10,1.7261233477060354
w/o_gating,47,11,2.6258700645556576
w/o_gating,47,12,2.6789825023281333
w/o_gating,48,0,3.8542796121373493
w/o_gating,48,1,2.76039289154694
w/o_gating,48,2,1.671996976173691
w/o_gating,48,3,1.6525193340362676
w/o_gating,48,4,1.5802165918864866
w/o_gating,48,5,1.8431133558578319
w/o_gating,48,6,2.472802629502754
w/o_gating,48,7,1.9501173385666024
w/o_gating,48,8,2.0245531436701203
w/o_gating,48,9,1.9803726511188737
w/o_gating,48,10,1.527792659612548
w/o_gating,48,11,3.0172349597540506
w/o_gating,48,12,1.9309683013801648
w/o_gating,49,0,2.4362784628243395
w/o_gating,49,1,1.9955630717939994
w/o_gating,49,2,2.4434964861604005
w/o_gating,49,3,1.6149210300234573
w/o_gating,49,4,1.582168100118825
w/o_gating,49,5,2.0997697998467855
w/o_gating,49,6,2.2898369891742285
w/o_gating,49,7,2.0622429139484613
w/o_gating,49,8,2.520306249845623
w/o_gating,49,9,2.0199449100774025
w/o_gating,49,10,2.2615980015847676
w/o_gating,49,11,2.293076008157501
w/o_gating,49,12,1.7438535328500842
w/o_gating,50,0,3.086064903495867
w/o_gating,50,1,1.7050487270137302
w/o_gating,50,2,1.868206476146108
w/o_gating,50,3,2.0068914938593263
w/o_gating,50,4,1.4687420425773523
w/o_gating,50,5,1.437095204954734
w/o_gating,50,6,2.0635774083537264
w/o_gating,50,7,2.2781486858575146
w/o_gating,50,8,1.9350550812147131
w/o_gating,50,9,1.9102625592534621
w/o_gating,50,10,1.7994957456895062
w/o_gating,50,11,2.5964668347031954
w/o_gating,50,12,1.22004153398007
w/o_gating,50,13,1.6613344585528302
w/o_gating,50,14,1.761989888777457
w/o_gating,50,15,2.117558567848627
w/o_gating,50,16,2.0478792463870965
w/o_gating,50,17,1.5503769201789694
w/o_gating,50,18,1.8573568855460136
w/o_gating,50,19,1.933157472560431
w/o_gating,50,20,2.150041761372816
w/o_gating,50,21,2.354947717236085
w/o_gating,50,22,2.201365502651995
w/o_gating,50,23,3.4772329975715923
w/o_gating,50,24,3.9652031197025113
w/o_gating,50,25,2.721412774978056
w/o_gating,50,26,3.2777847613378017
w/o_gating,50,27,2.7980573192095655
w/o_gating,50,28,2.8872967167023127
w/o_gating,50,29,3.161623399114149
w/o_gating,50,30,2.273426879678321
w/o_gating,50,31,2.3760886960249277
w/o_gating,50,32,2.253475170781696
w/o_gating,51,0,2.8218470029501734
w/o_gating,51,1,1.8850014684746117
w/o_gating,51,2,1.6196108222459331
w/o_gating,51,3,1.6609158046078818
w/o_gating,51,4,1.9308920230941702
w/o_gating,51,5,2.3108062411855776
w/o_gating,51,6,2.9847149358126766
w/o_gating,51,7,2.3370134522554005
w/o_gating,51,8,2.9860944577802377
w/o_gating,51,9,2.8592499039870507
w/o_gating,51,10,1.9989048497290054
w/o_gating,51,11,2.39861120546534
w/o_gating,51,12,3.040786891300447
w/o_gating,51,13,1.995499636552845
w/o_gating,51,14,2.2854098432674865
w/o_gating,51,15,2.2376565602820038
w/o_gating,51,16,2.9821610167352266
