cell,config,seed,accuracy,macro_f1,rho_last,H_alpha,alpha_tvar,epochs_run,perm_null_z,deg_gaussian_noise_snr20,deg_gaussian_noise_snr10,deg_drift,deg_bias,deg_stuck,deg_dropout,deg_downsample
O,wo_dynamic_gating,44,0.7905638665132336,0.5565690353039829,2.4255166917148907,0.5426290560465716,0.029446512460708618,13,205.54729573818253,0.6524741081703107,0.6248561565017261,0.6421173762945915,0.7686996547756041,0.7871116225546605,0.6547756041426928,0.7894131185270425
O,wo_dynamic_gating,45,0.7710011507479861,0.5546315936468355,1.895011614947637,0.5301928836453459,0.02165834791958332,13,208.31744554756287,0.6283084004602992,0.6041426927502876,0.6294591484464902,0.761795166858458,0.7686996547756041,0.6260069044879172,0.766398158803222
O,wo_dynamic_gating,46,0.7767548906789413,0.6294356990853887,2.9763979258487385,0.512228377943568,0.048226289451122284,21,180.82727176948418,0.7560414269275029,0.716915995397008,0.5995397008055235,0.7560414269275029,0.7640966628308401,0.6605293440736478,0.7686996547756041
O,wo_dynamic_gating,47,0.762945914844649,0.6784749272836096,2.3376109826343683,0.5415839635921704,0.02495383471250534,18,187.27804026267694,0.6363636363636364,0.6018411967779056,0.6144994246260069,0.7479861910241657,0.760644418872267,0.6386651323360184,0.7686996547756041
O,wo_dynamic_gating,48,0.7825086306098964,0.5756052863623992,0.7018747163182637,0.5465407617195581,0.02282891608774662,43,133.6231323777655,0.7054085155350979,0.5443037974683544,0.5857307249712314,0.7744533947065593,0.7756041426927502,0.6685845799769851,0.7836593785960875
O,wo_dynamic_gating,49,0.7721518987341772,0.6346967854594969,1.0828400200290418,0.5068546588603521,0.015597930178046227,13,185.99837220780657,0.6536248561565017,0.6018411967779056,0.6375143843498274,0.757192174913694,0.7686996547756041,0.6524741081703107,0.7698504027617952
O,wo_dynamic_gating,50,0.7790563866513234,0.49576717700669626,1.6034126718627153,0.5787829715163718,0.017980379983782768,12,273.70157401349394,0.6467203682393556,0.6214039125431531,0.6133486766398158,0.7514384349827388,0.7756041426927502,0.6570771001150748,0.7756041426927502
O,wo_dynamic_gating,51,0.7882623705408516,0.7119515369999603,1.7407185331926276,0.46727222895455967,0.028378140181303024,39,289.1924943874164,0.6996547756041427,0.6904487917146145,0.6363636363636364,0.7445339470655926,0.7836593785960875,0.6352128883774454,0.7894131185270425
O,wo_fusion,42,0.7825086306098964,0.7106990407893675,1.4589542760604226,,,23,,0.6582278481012658,0.7318757192174914,0.7180667433831991,0.7445339470655926,0.7790563866513234,0.7123130034522439,0.7813578826237054
O,wo_fusion,43,0.7963176064441887,0.6810575542942818,1.0260080829131224,,,33,,0.6052934407364787,0.714614499424626,0.6386651323360184,0.7560414269275029,0.7871116225546605,0.5949367088607594,0.7951668584579977
O,wo_fusion,44,0.7836593785960875,0.5780699770651638,1.2620263324682135,,,13,,0.715765247410817,0.759493670886076,0.5995397008055235,0.7733026467203682,0.7813578826237054,0.6823935558112774,0.7756041426927502
O,wo_fusion,45,0.7686996547756041,0.6851166810020257,1.3671277996767648,,,22,,0.715765247410817,0.7307249712313003,0.6144994246260069,0.7525891829689298,0.7640966628308401,0.6823935558112774,0.760644418872267
O,wo_fusion,46,0.7882623705408516,0.6205913076235957,1.466685066657901,,,13,,0.6421173762945915,0.7537399309551208,0.6133486766398158,0.7836593785960875,0.7859608745684695,0.6386651323360184,0.7744533947065593
O,wo_fusion,47,0.7733026467203682,0.49428521916210383,1.117754962164193,,,12,,0.762945914844649,0.714614499424626,0.7675489067894131,0.7721518987341772,0.7652474108170311,0.7468354430379747,0.759493670886076
O,wo_fusion,48,0.7756041426927502,0.505378996246759,1.0338343241698613,,,13,,0.6363636363636364,0.7537399309551208,0.6098964326812428,0.7652474108170311,0.7721518987341772,0.6329113924050633,0.7721518987341772
O,wo_fusion,49,0.762945914844649,0.6987067814470939,1.3393127377004692,,,18,,0.6455696202531646,0.7295742232451093,0.569620253164557,0.7284234752589183,0.7640966628308401,0.6260069044879172,0.762945914844649
O,wo_fusion,50,0.7836593785960875,0.7111404125178997,1.309200271795984,,,23,,0.6904487917146145,0.714614499424626,0.619102416570771,0.7456846950517837,0.7756041426927502,0.6375143843498274,0.7871116225546605
O,wo_fusion,51,0.7871116225546605,0.6316056017199363,1.4697567560942735,,,13,,0.6283084004602992,0.7088607594936709,0.5155350978135789,0.7560414269275029,0.7825086306098964,0.6340621403912543,0.7859608745684695
O,wo_gating,42,0.7767548906789413,0.6784479225365304,1.611101842832757,0.6825711115330008,0.026299426332116127,17,222.51449805478876,0.6317606444188723,0.6306098964326813,0.6432681242807825,0.7422324510932106,0.7767548906789413,0.6536248561565017,0.7756041426927502
O,wo_gating,43,0.7779056386651323,0.7005988357183972,2.9530077561125667,0.5185037258373748,0.041200075298547745,39,304.6492808880454,0.6858457997698504,0.5880322209436134,0.619102416570771,0.7387802071346375,0.7756041426927502,0.5834292289988493,0.7756041426927502
O,wo_gating,44,0.761795166858458,0.6986294071508365,1.6189414302070708,0.5926244180246666,0.016997745260596275,18,173.38672627442475,0.6029919447640967,0.6052934407364787,0.5903337169159953,0.7525891829689298,0.757192174913694,0.5926352128883774,0.760644418872267
O,wo_gating,45,0.7813578826237054,0.6962813806500682,1.8947346342001388,0.5512893471936978,0.02632923237979412,17,385.4577785463963,0.6915995397008056,0.45454545454545453,0.6536248561565017,0.7468354430379747,0.7790563866513234,0.6363636363636364,0.7675489067894131
O,wo_gating,46,0.7848101265822784,0.6302711296201847,1.7095813851691513,0.46424686976778246,0.007730807177722454,22,113.15140012222098,0.619102416570771,0.6121979286536249,0.6052934407364787,0.7295742232451093,0.7790563866513234,0.6156501726121979,0.7825086306098964
O,wo_gating,47,0.7848101265822784,0.6083054339285412,2.6789825023281333,0.606305269414181,0.03008132055401802,13,318.33541641019707,0.6547756041426928,0.6294591484464902,0.6444188722669736,0.760644418872267,0.7882623705408516,0.6582278481012658,0.7825086306098964
O,wo_gating,48,0.7997698504027618,0.6465670581005788,1.9309683013801648,0.6352140125876167,0.017688652500510216,13,177.40132294647438,0.6708860759493671,0.6524741081703107,0.6329113924050633,0.7790563866513234,0.7963176064441887,0.6559263521288837,0.7986191024165707
O,wo_gating,49,0.7905638665132336,0.5621040182646184,1.7438535328500842,0.5555461878613752,0.025544151663780212,13,273.483527728455,0.6455696202531646,0.5811277330264673,0.5431530494821634,0.7836593785960875,0.7825086306098964,0.6432681242807825,0.7721518987341772
O,wo_gating,50,0.7733026467203682,0.6933474150773911,2.253475170781696,0.47059123808189973,0.016509367153048515,33,275.0546307142733,0.619102416570771,0.31530494821634064,0.5995397008055235,0.760644418872267,0.766398158803222,0.6087456846950517,0.7698504027617952
O,wo_gating,51,0.7882623705408516,0.6969274230903562,2.9821610167352266,0.677869064785067,0.023757942020893097,17,233.99210055814683,0.6386651323360184,0.6156501726121979,0.620253164556962,0.759493670886076,0.7882623705408516,0.6329113924050633,0.7813578826237054
O,wo_spectral,42,0.7848101265822784,0.6883748858923647,,,,17,,0.7836593785960875,0.7756041426927502,0.7836593785960875,0.6892980437284235,0.7825086306098964,0.7721518987341772,0.7859608745684695
O,wo_spectral,43,0.7813578826237054,0.6935357869512528,,,,27,,0.7825086306098964,0.7813578826237054,0.6547756041426928,0.7249712313003452,0.7813578826237054,0.6559263521288837,0.7813578826237054
O,wo_spectral,44,0.7871116225546605,0.6802134462924031,,,,25,,0.7871116225546605,0.7836593785960875,0.669735327963176,0.7341772151898734,0.7836593785960875,0.7675489067894131,0.7848101265822784
O,wo_spectral,45,0.7986191024165707,0.672786852450659,,,,17,,0.7963176064441887,0.7905638665132336,0.6628308400460299,0.7261219792865362,0.7928653624856157,0.6754890678941312,0.7974683544303798
O,wo_spectral,46,0.7905638665132336,0.6860035104702572,,,,17,,0.7882623705408516,0.7871116225546605,0.762945914844649,0.7330264672036824,0.7871116225546605,0.7710011507479861,0.7894131185270425
O,wo_spectral,47,0.7733026467203682,0.5973912245639895,,,,12,,0.7744533947065593,0.766398158803222,0.759493670886076,0.7364787111622555,0.7721518987341772,0.6582278481012658,0.7744533947065593
O,wo_spectral,48,0.7882623705408516,0.6326164542232764,,,,17,,0.7894131185270425,0.7836593785960875,0.7836593785960875,0.716915995397008,0.7859608745684695,0.6835443037974683,0.7882623705408516
O,wo_spectral,49,0.7917146144994246,0.6959630483526936,,,,31,,0.7928653624856157,0.7813578826237054,0.7894131185270425,0.715765247410817,0.7905638665132336,0.6731875719217492,0.7928653624856157
O,wo_spectral,50,0.7917146144994246,0.6006453374314861,,,,24,,0.7917146144994246,0.7894131185270425,0.6524741081703107,0.7031070195627158,0.7882623705408516,0.7088607594936709,0.7905638665132336
O,wo_spectral,51,0.7871116225546605,0.7007963198336216,,,,27,,0.7871116225546605,0.7790563866513234,0.5811277330264673,0.7215189873417721,0.7859608745684695,0.7410817031070196,0.7871116225546605
O,wo_temporal,42,0.6409666283084005,0.5536944118172659,,,,23,,0.40276179516685845,0.32796317606444186,0.32105868814729577,0.6409666283084005,0.6248561565017261,0.4568469505178366,0.6398158803222095
O,wo_temporal,43,0.6478711162255466,0.5198474435079452,,,,30,,0.380897583429229,0.3383199079401611,0.2428078250863061,0.6478711162255466,0.6317606444188723,0.42117376294591485,0.6536248561565017
O,wo_temporal,44,0.6628308400460299,0.510202732018888,,,,33,,0.4039125431530495,0.4004602991944764,0.2957422324510932,0.6628308400460299,0.6490218642117376,0.44188722669735325,0.6593785960874569
O,wo_temporal,45,0.6352128883774454,0.5101061388974045,,,,51,,0.3878020713463751,0.285385500575374,0.23130034522439585,0.6352128883774454,0.6248561565017261,0.4016110471806674,0.6386651323360184
O,wo_temporal,46,0.6329113924050633,0.5114602539375734,,,,32,,0.41657077100115075,0.30264672036823936,0.20598388952819333,0.6329113924050633,0.6133486766398158,0.46375143843498273,0.6352128883774454
O,wo_temporal,47,0.6467203682393556,0.5331922426251894,,,,46,,0.39010356731875717,0.30724971231300346,0.26352128883774456,0.6467203682393556,0.6340621403912543,0.5120828538550057,0.6524741081703107
O,wo_temporal,48,0.6421173762945915,0.5277901804605097,,,,45,,0.49252013808975836,0.4142692750287687,0.34982738780207134,0.6421173762945915,0.6421173762945915,0.45454545454545453,0.6432681242807825
O,wo_temporal,49,0.6352128883774454,0.5238547323191134,,,,45,,0.37284234752589185,0.2945914844649022,0.27848101265822783,0.6352128883774454,0.6237054085155351,0.38204833141542005,0.620253164556962
O,wo_temporal,50,0.6398158803222095,0.5181981841822844,,,,20,,0.4936708860759494,0.38434982738780205,0.35097813578826237,0.6398158803222095,0.6317606444188723,0.4579976985040276,0.6363636363636364
O,wo_temporal,51,0.6294591484464902,0.5060399938242436,,,,20,,0.46029919447640966,0.33141542002301494,0.3705408515535098,0.6294591484464902,0.6110471806674338,0.47756041426927504,0.6375143843498274
